ID,PID,FP,isFake,MEAN,STD,SKEW,KURT,IET,CM1_R,CM2_R,CM3_R,CM1_G,CM2_G,CM3_G,CM1_B,CM2_B,CM3_B,CFI,BIQ,TIQ,LIQ,ASM,CON,ENT,IDM,FASM,FCON,FENT,FIDM
11,Orginal2085,/content/drive/MyDrive/Major Project/Sample/Orginal/2085.jpg,0,81.21440251438764,39.94040597541115,0.6750052269966911,0.11540337348064478,7.2702594743327085,81.75573913228142,39.67625321736708,34.190183439273184,83.22521183291215,39.764791544452535,34.55742894104814,77.52462358512604,40.52680650465932,36.275522660061995,5.486881003053364,1772.0154248366014,32988.46980897125,11477.654901960785,8.562831834621366e-05,1962.1858608167522,9.50881098949788,0.03652950267070718,0.0002669599359827503,354.6580305379177,8.438985469470172,0.07021439994612295
12,Orginal1124,/content/drive/MyDrive/Major Project/Sample/Orginal/1124.jpg,0,57.06118201703158,36.65550842297798,1.438920972646201,1.7935072587323995,6.847983785169009,57.71341502261674,37.025518633015146,41.491307398771724,58.78071311771327,36.49503948220082,41.20031143025768,53.858247149015696,36.93604439398621,41.72395376587197,4.172935172171722,808.2692502883506,22919.730581540607,6093.698039215686,0.0002504719635872092,851.3412898978545,8.770417368993783,0.07542922637045744,0.00025301100309999734,332.7853638854075,8.489284084244812,0.0744740258172711
13,Orginal1146,/content/drive/MyDrive/Major Project/Sample/Orginal/1146.jpg,0,74.58954320541953,45.88286718523293,1.1259246056528882,0.8253593665463379,7.299018693014004,74.86627450147593,45.52274820555599,46.87323853725775,76.5856781838646,45.47307137705437,47.0290054305537,70.9146085072947,47.112619562686135,49.53903690038422,6.70988902344188,1459.9079584775086,30044.2343785248,8200.572549019607,0.00011849963486603349,1414.8057295759015,9.30269400892437,0.05168814183151602,0.00023537482562463696,371.173352587653,8.557185691232547,0.06985177280466884
14,Orginal1962,/content/drive/MyDrive/Major Project/Sample/Orginal/1962.jpg,0,74.39627089129095,31.439233425739058,0.559954680314715,0.5369491097662666,6.961045141608618,75.94741871774724,31.86225030526879,25.51451877069039,77.49892756270042,31.15719158593072,25.218229612346626,67.97392172269532,32.05394205615738,27.32812419144302,7.1484128317705995,829.0489504036908,22817.715635154258,6756.137254901961,0.00017945823040099238,804.0547686296129,8.9934761238008,0.0725631292768816,0.0002914943636157158,309.91811251035256,8.345857609169427,0.07524691247110772
15,Orginal2131,/content/drive/MyDrive/Major Project/Sample/Orginal/2131.jpg,0,87.45154919407929,34.086104346087595,0.6773055654949981,1.362507105282289,7.023819344263311,88.85495550977936,35.91205103094391,27.400564129767933,89.74917709019091,33.90051770039666,29.712590068513123,82.18847289175817,33.965390286716975,31.164551010261576,8.664525412242153,711.4625913110342,18766.353710080497,5980.035294117647,0.0002592291694946631,751.7709019091451,8.85853694777145,0.10867720016633096,0.0003352425105030244,293.26284270211613,8.234842179531894,0.07800334018488508
16,Orginal1159,/content/drive/MyDrive/Major Project/Sample/Orginal/1159.jpg,0,73.39765125613201,42.544593177457074,1.2219121728085238,1.462472029805212,7.216587826701437,73.35931958631528,42.2392638960861,44.780491812719944,75.34271273545839,42.252707423650136,44.953352807781464,69.97494106903947,43.487362805138055,46.79048310947709,5.72345848579932,1403.8112725874662,31225.811453401944,9628.596078431374,0.00011569722073950854,1555.2847586485225,9.306908206394729,0.04575172127868393,0.0002834704575746556,327.2149758967055,8.376404964136631,0.07424525190168359
17,Orginal2126,/content/drive/MyDrive/Major Project/Sample/Orginal/2126.jpg,0,67.78396228418526,45.6675199436314,1.400852459007879,1.7121411330884517,7.198098666871172,67.56178725392343,44.75132895483896,49.57777940960502,69.31591242115994,45.39718240756383,50.628420315009464,65.04790927817537,46.760770795811624,52.62730973150158,5.389078140703026,1215.6153787005,28462.999408721815,7562.2156862745105,0.00014469638925636714,1212.4432670050314,9.155659165128753,0.05787224185139608,0.0002610754976945454,322.976236488351,8.455237548257664,0.074992389426347
18,Orginal1973,/content/drive/MyDrive/Major Project/Sample/Orginal/1973.jpg,0,80.364034063157,44.576888849219394,1.0332606547093612,0.9826551362295812,7.340186601706362,80.54991611629043,44.22163010350484,44.21827266417148,82.14137059610525,44.42279715660653,44.70978865411814,77.25432691286713,45.18704715070547,46.06190663754829,5.505199234501644,1565.0495963091118,32618.72416228102,9923.823529411764,9.755323536159104e-05,1579.605236891839,9.42340949148005,0.04289541374168337,0.0003116659727324245,291.4322240863038,8.294773241954388,0.0799670644431159
19,Orginal1888,/content/drive/MyDrive/Major Project/Sample/Orginal/1888.jpg,0,85.59423644587908,50.56391424911525,0.7018115054696148,-0.3397416555343087,7.505725466937359,85.38601371870288,49.593665542388415,43.61929646324008,86.734566459258,50.389438239830824,44.494662429653765,83.81288623670072,51.43125299415793,46.257107036310735,4.708686877856299,1797.187789311803,33947.640893936696,11032.64705882353,8.745750915683127e-05,1784.2190532820869,9.546140710812224,0.047054329032865855,0.00031573655366355023,345.3713181422399,8.307753194073685,0.07181620812264443
20,Orginal1331,/content/drive/MyDrive/Major Project/Sample/Orginal/1331.jpg,0,80.51290110216823,46.111216771000514,0.5610552610706027,-0.5502794052133266,7.408610517558209,80.23699802501646,45.60020772069375,36.74799361925645,81.46960011892374,45.81069640981986,37.39420471009683,78.99205759306844,47.147213205943615,39.73556160727938,4.951780839639456,1438.6868742791235,30216.622861540458,8287.396078431373,9.62895783962701e-05,1270.697254135784,9.445079717206726,0.05399629703818982,0.0002755132971548896,320.7564399328906,8.406810810525956,0.07418776799227347
21,Orginal1414,/content/drive/MyDrive/Major Project/Sample/Orginal/1414.jpg,0,49.53269341035061,26.633329451799604,1.9095400548832782,5.27969365375939,6.392174066748872,48.28074497228652,27.805049595649905,34.29836948006403,53.77869566140712,26.11300347422022,32.05833401576453,41.63006222259976,27.515393008762064,34.53556307522645,8.083287475761566,433.1250903498654,14818.342067305412,4309.803921568628,0.00045631185178890557,431.83295461785144,8.19640625835476,0.0971315366802576,0.00028059498405184896,322.4486822824849,8.396515897534059,0.07548135299148499
22,Orginal1279,/content/drive/MyDrive/Major Project/Sample/Orginal/1279.jpg,0,70.73870755378114,40.63961765013666,0.9674996588118353,0.6212316895763488,7.206022284165693,70.65713860986642,40.513742393230125,39.702790610147105,72.92913419269892,40.25335321915949,39.50745876248416,66.84327549958589,41.69238633265532,41.66831150355258,6.129452286414663,1552.3689965397925,30392.78961307294,10481.439215686276,0.00011236805738546832,1582.0413472360801,9.328374579282642,0.047742035932551,0.00027923752242956873,362.5064027692232,8.404571686175162,0.07085774975396432
23,Orginal1448,/content/drive/MyDrive/Major Project/Sample/Orginal/1448.jpg,0,61.98058994669668,29.636463230933646,0.8237153922338264,0.9008562847230315,6.818489156196851,62.454373632907895,30.99650717936115,27.707975239297664,64.9672322623118,29.652739845471206,27.333105610024937,56.16415723417359,29.556407784969966,28.572662392817726,9.400779227939118,656.8871818531334,20929.1439124208,5982.803921568628,0.00037974650645307894,676.2533075665223,8.78841510402442,0.10525345179726957,0.00027093400635335444,333.017902270168,8.422989217292402,0.07392862194253766
24,Orginal1223,/content/drive/MyDrive/Major Project/Sample/Orginal/1223.jpg,0,71.00339782114719,32.518540021704695,0.6481676723202004,0.4294916964499649,6.996265571885747,72.4817048567606,32.69690781016536,27.96783890373409,73.62122788761707,32.50274818876919,27.820640123229467,65.70833952727813,32.655380794902825,28.826903694670232,6.283775027718461,1060.7371318723567,28177.02462447987,8587.701960784314,0.00011898669750791905,1131.8200853702588,9.199038117162761,0.04468453388726988,0.0002904156100607363,321.8445072097499,8.358935455953144,0.07413781080301658
25,Orginal1793,/content/drive/MyDrive/Major Project/Sample/Orginal/1793.jpg,0,98.06171292658583,43.72684636223783,0.3057454118448043,-0.6471330482914937,7.42807238799467,98.30457219308119,42.72061992884688,26.82144904136725,99.27743209666801,43.54615009666393,28.6056329467497,95.85981864129627,44.68691601116542,32.00328238930771,5.431181978194715,1268.5163244905805,28355.580733657247,8244.666666666666,8.459736908756545e-05,1265.5336915203097,9.509157562108793,0.0515485623329953,0.00029344081024752663,306.0524538639593,8.35089593122211,0.07471841970745205
26,Orginal2081,/content/drive/MyDrive/Major Project/Sample/Orginal/2081.jpg,0,87.62931894922382,48.7370955453727,0.9554699371249094,0.4128594270952375,7.450929418524612,87.4817048567606,47.738009039278275,46.23965620118132,89.1750302618446,48.510823906775755,47.50162224240796,84.97997409161376,49.7253883199733,49.65636282373383,5.450556980166253,1819.6747097270281,35672.05219528268,10364.086274509802,8.659162001570765e-05,2010.629149058169,9.549242403741214,0.042637142472696364,0.00026822900475520684,318.09093418845134,8.428495349872701,0.07643225056674426
27,Orginal1706,/content/drive/MyDrive/Major Project/Sample/Orginal/1706.jpg,0,91.84055724266814,49.4945534593513,0.6589425823502975,-0.17347878401215722,7.5378780247114054,91.34904117734503,48.674378945531174,41.605876484185764,93.28191297330586,49.2310060621778,42.52362286405879,89.65943213914078,50.43931054603955,44.595896349835755,4.929516315338524,1886.1369627066513,33500.16125920322,11449.282352941178,8.414097335276309e-05,1586.4276795005242,9.551417538114608,0.05003629906444385,0.0003050635680313715,341.0955849561478,8.331397100221773,0.07124338527046341
28,Orginal1806,/content/drive/MyDrive/Major Project/Sample/Orginal/1806.jpg,0,59.78345261101319,34.63752496936842,1.4462254466361524,2.7420576030761423,6.845721371859602,59.86311028053261,35.60769752601972,39.25025376890399,60.73841024443076,34.629630631326485,38.992609134033955,58.09333389963686,34.397229823880004,39.4986455255802,4.35033066207178,664.2562399077278,18996.663890888936,5782.941176470588,0.0003119149158604747,668.3970778738164,8.656394421150711,0.10606935475978385,0.0002984359082303716,326.0398819257144,8.354770642393882,0.07461810122974694
29,Orginal2009,/content/drive/MyDrive/Major Project/Sample/Orginal/2009.jpg,0,60.35670751130837,41.98046237903702,1.213273399718819,0.7388626645376202,7.006101341109484,61.110492896430166,42.02834709822996,44.70578884434896,61.96200811229799,41.85863141508923,44.635652521202275,57.58147338019495,42.35019172244586,45.14889181268811,3.629305575697103,1203.1462821991543,25857.545310218848,7638.0,0.0002346992517009662,977.4317993586668,8.90106759283063,0.07268484006360224,0.00031480572283684434,315.7880609059435,8.299033344261236,0.07514315666271452
30,Orginal1661,/content/drive/MyDrive/Major Project/Sample/Orginal/1661.jpg,0,80.89885111172461,39.38112506357875,0.6590830350018814,-0.0035013982042588765,7.246677775417017,82.10446176389391,39.289842926042894,33.12845319022021,83.07470959247382,38.99875089184149,33.756256977184144,76.40795090148443,40.36880806719895,35.833912452121744,6.628558072511643,1008.5551095732411,28297.658515340474,8663.43137254902,9.857516494169002e-05,1258.0430461466551,9.384764490625034,0.04797543991649329,0.00032131071500952305,273.5722143175684,8.253396989619993,0.07922222053109976
31,Orginal1920,/content/drive/MyDrive/Major Project/Sample/Orginal/1920.jpg,0,79.10760474845506,46.25947245476302,0.7978082051252625,0.07611580770419213,7.398041450889463,79.41056297649132,45.96369629494475,42.09236526697106,80.73006434623798,45.87499203370117,42.0064002595036,76.1070738389008,47.40866860052567,44.862050697134684,5.937173316940733,1476.29568627451,30292.91116971917,8128.999999999999,0.00010246264639818131,1355.0696978062826,9.409356540890244,0.05536067994723351,0.00024307492520563189,356.00016989105586,8.524690427215855,0.07101854639705651
32,Orginal1111,/content/drive/MyDrive/Major Project/Sample/Orginal/1111.jpg,0,82.11255282550064,50.62675400656413,0.8633230125457778,-0.06222573370058759,7.458716173254285,82.76000764509759,49.3343477336447,46.48068811036309,83.17214211386948,50.33808791467871,47.61149417325789,79.88050287752978,51.98782984087609,50.08537349037392,6.118972020351061,1767.2563321799307,34066.66065719595,9507.619607843135,9.859591020235942e-05,1561.627110365472,9.469923838355973,0.04785789204986656,0.00024921011055761686,367.4707893563231,8.513455022122736,0.068256687554642
33,Orginal1538,/content/drive/MyDrive/Major Project/Sample/Orginal/1538.jpg,0,66.11408184501688,38.56264735292968,1.3611108258922917,1.854151415560406,7.024757075872461,67.06564165728726,38.687916338296404,42.441290956578065,67.64254921531568,38.33399477923895,42.43933375082954,63.17870415595999,39.067096679317864,43.48612397343659,4.483308606189953,1081.8563783160323,24665.75722484082,7530.243137254902,0.00018821724024414233,983.9396037291115,8.938682649827001,0.07454086577686608,0.0002767733462487933,350.5803903247035,8.417072320400198,0.072100080760762
34,Orginal1533,/content/drive/MyDrive/Major Project/Sample/Orginal/1533.jpg,0,85.28981290747308,38.25362801823941,0.5490629977578451,-0.10962741089532368,7.231400661862599,86.42341098770413,38.10218788142796,30.534176559291016,87.49332115780756,38.081171011179634,30.821751271122768,80.97950689120601,38.79597009529291,32.610711432566895,5.860047872316404,1482.8161014994232,30738.718537257264,10962.466666666665,9.13134217383891e-05,1666.423219860262,9.451521879971725,0.040449760687330465,0.0002576092352264952,387.12637771029256,8.473180905202131,0.0693542566374535
35,Orginal1568,/content/drive/MyDrive/Major Project/Sample/Orginal/1568.jpg,0,69.8475015396377,32.48634169800892,0.9075376304404158,1.0362600019315695,6.95210034768776,72.11427297245642,32.86292116935829,30.898198153204895,72.79273291002144,32.26132211109179,30.81419342752741,63.18084903055915,33.07856567856436,32.97752514483178,8.077391789949369,942.4738638985004,23275.44044156995,7835.611764705882,0.0002277820602184125,955.0568710314488,8.9821377116403,0.08004321497948937,0.00028197679880622047,374.1692114931281,8.398107769457077,0.06972546126782178
36,Orginal2179,/content/drive/MyDrive/Major Project/Sample/Orginal/2179.jpg,0,72.83382530952026,30.926336526667207,0.6502493873960941,0.6329671169230009,6.9382075118664694,76.08477563762237,31.29143071534823,26.507707889980402,75.75539935016671,30.86896575834808,26.14543080246072,65.86041325999703,31.21655975759691,28.426780028738843,8.911349523518703,1016.5612764321415,24737.399738423304,8509.019607843136,0.00015533960994933396,1003.2024676676023,9.058155079279809,0.0656958944599362,0.0002810270266545534,368.82698719446,8.395252905828446,0.0717578775609772
37,Orginal1912,/content/drive/MyDrive/Major Project/Sample/Orginal/1912.jpg,0,74.51651128713712,37.101871994946656,0.9359386551132572,0.9239813604603673,7.1173180790647255,76.26441419439784,37.54481668017847,35.43521702981089,77.57499628363313,36.52565999201445,34.94370160118074,67.82486355624455,38.50576825176554,39.185213051189045,9.599471189734777,1070.5383160322954,24630.57258696777,7857.341176470588,0.0001783064174497225,992.7052814882423,9.076518408561713,0.08147941064615855,0.00030478846783549464,337.53832105162417,8.327650855796273,0.07240918808489949
38,Orginal1247,/content/drive/MyDrive/Major Project/Sample/Orginal/1247.jpg,0,89.68043492110684,47.21173466247944,0.690412124495307,-0.15736886155347518,7.4737482602441965,88.63078425959354,46.59118697380402,40.47917864517875,91.15133045934294,46.871107431182054,40.96954344477985,87.57998683344306,48.33184182833887,43.63195634679408,5.600393282127022,2274.6541791618606,36805.867160721114,13381.149019607843,7.679985697819377e-05,2253.2196479007994,9.626141245236768,0.038913440471696245,0.0002810946742437022,373.9845399137786,8.40130874220898,0.07102830404115137
39,Orginal2146,/content/drive/MyDrive/Major Project/Sample/Orginal/2146.jpg,0,88.33750982182676,40.75319116753291,0.6120527598285856,-0.11090638554499055,7.262186047871758,89.26150481004056,40.67126810023569,30.898083562672923,89.52449616683302,40.5844630722249,34.11994929377761,85.57595192083076,41.48633645204274,36.93519048969633,6.619643361594129,890.2288350634371,21112.64892044066,7203.298039215685,0.0003599825868069661,678.0039499670803,8.983562681619071,0.11608685127986237,0.000328258573399164,328.0784047229719,8.27170953020071,0.07418498223593177
40,Orginal2191,/content/drive/MyDrive/Major Project/Sample/Orginal/2191.jpg,0,50.79914629743677,30.974639320507197,0.9248573936560178,0.358309119044522,6.6771692327772545,50.93070568497951,32.14328456932998,30.87767321791183,51.94932999214254,31.226074100643903,30.238484104844613,48.56040688908237,30.10935579429822,29.828130596940706,5.01083509033141,426.1676585928489,14493.924722456983,4324.7411764705885,0.0005163360086258765,386.27431034848803,8.328015534312366,0.14915085429765054,0.00028010882337782067,344.6924759497969,8.40599459192783,0.07216347202513304
41,Orginal1451,/content/drive/MyDrive/Major Project/Sample/Orginal/1451.jpg,0,54.27484125804328,31.387290281536696,1.2274350534829634,1.5527312508922253,6.767670830266628,55.45932170995349,31.67331101899609,33.51098719350555,55.99273715729788,31.30239395641041,33.47461525591264,50.74216908407484,31.563433729624325,33.989390994287696,4.329096410414877,699.6549327181854,19890.22534204456,5811.505882352942,0.00024992717500259433,631.7696489626076,8.675405357223934,0.0848691352666905,0.0002868005228965534,331.6803075028128,8.37380376509789,0.07427688521357462
42,Orginal1946,/content/drive/MyDrive/Major Project/Sample/Orginal/1946.jpg,0,63.68330183269978,32.97864186245648,1.131346138426939,1.8165266413655128,6.927513034758932,64.55036208031599,33.357198424763745,34.22155129143285,66.61712926585827,32.68593661190741,33.69557845688361,57.75151309222961,33.69243441263309,35.68023875507478,7.30963875921512,721.0555017301037,22755.878665982786,6386.43137254902,0.00017272233445734777,793.9137165792408,8.940351080849739,0.06694537684026662,0.00024068020054971744,373.73671133385557,8.544307760670296,0.0700374139503583
43,Orginal1918,/content/drive/MyDrive/Major Project/Sample/Orginal/1918.jpg,0,79.46819851770053,35.90737652981586,0.7171832554835014,0.526707442641742,7.132012311822738,80.71358491367411,35.92701920076803,30.96238116596901,81.80953088831787,35.72143192441838,31.782848902267947,74.59306844485974,36.56296716072511,33.27054448387589,6.986638605843732,1049.6535793925411,24541.688677238664,8958.96862745098,0.000135999615195237,924.2767525324367,9.161998996108943,0.06322015199786594,0.0002922646441641683,379.5666503854415,8.374990659247247,0.06876560749866252
44,Orginal1828,/content/drive/MyDrive/Major Project/Sample/Orginal/1828.jpg,0,81.18777209114656,38.545582000007464,0.8645434358486435,0.8046800875511324,7.200212003325351,83.36966170443203,38.33679365142632,35.52912935841237,83.72282273991803,38.26401295124318,36.08734093525589,75.563358746204,39.358396006674866,38.448855674629726,7.106969160650483,1323.6843060361398,27870.828454327493,9254.529411764704,0.00012759147084780454,1298.6786510649931,9.24937480434158,0.06059690029270111,0.00032909199169749463,314.57397693728973,8.26545056841358,0.07689512661216712
45,Orginal1352,/content/drive/MyDrive/Major Project/Sample/Orginal/1352.jpg,0,80.09518146488564,48.2574214533031,1.0208781602345725,0.35916471854904897,7.358909812686404,80.54658200428975,47.31878154885466,47.07815660876254,82.01675550553207,47.860474553915864,47.936884252890266,76.38909299411752,49.706141299403775,50.435547661589936,7.195397036944346,1688.599569396386,32462.959034945885,9718.41568627451,0.00011431991582441217,1526.4728705217733,9.351745025701236,0.052482827535142836,0.0003489091274470572,289.95650788931414,8.207933894436323,0.07709808339809039
46,Orginal1314,/content/drive/MyDrive/Major Project/Sample/Orginal/1314.jpg,0,86.75113083735054,42.64900663357274,0.6384869042579244,-0.25346663783995504,7.313238699446262,88.04536091231498,42.075122025984456,35.82840918829786,89.15759519208308,41.93817773443038,35.84465299109957,81.85818343986918,44.53647695670652,38.730581407086845,7.225930198374657,1396.8782775855439,31325.6177002527,9267.533333333335,9.609204743595259e-05,1500.7400879186227,9.452790131519018,0.04361995578440258,0.0002887298321391139,303.9806748922255,8.353978901830711,0.07911919259851295
47,Orginal1549,/content/drive/MyDrive/Major Project/Sample/Orginal/1549.jpg,0,54.1924016224596,30.433891070581716,1.109898011291138,1.6802185120113458,6.78305891884046,54.132748624944256,31.21351519675615,31.611130828775504,55.8901654314171,30.305605720100818,31.052036651991532,51.15562020854127,30.541719883907817,32.327690274899425,4.750325641105968,488.33262591311035,17472.112367381687,4622.078431372549,0.0002523191937549479,507.42039542143397,8.620102152029633,0.09660071488097274,0.00026010137241078347,326.71995582832324,8.457315316720821,0.07420489398017613
48,Orginal2111,/content/drive/MyDrive/Major Project/Sample/Orginal/2111.jpg,0,83.16942385695172,38.68360772806355,0.5300137490409124,-0.14829275058546276,7.252364886329074,84.29951793412474,38.5486786878213,30.154231103983168,85.28269871944616,38.48368492335885,30.776223003259744,78.85041092399499,39.358543597544724,32.82615538464517,6.369069154680973,1450.9084198385235,31806.00812359048,9453.482352941175,9.088047716782826e-05,1488.4832763490467,9.45590213998952,0.03986015078441903,0.00027959109382886117,313.2899403257668,8.387224725404012,0.07545244710507126
49,Orginal1776,/content/drive/MyDrive/Major Project/Sample/Orginal/1776.jpg,0,71.97691605258129,39.45929594127939,1.1940940426095428,1.6627439183625268,7.152477428360302,72.43148081292871,39.08146865278356,40.760115848516705,74.52252118329122,39.11312532362239,41.21795790404143,67.20304104992674,40.47593110270242,43.51485587223299,6.293829351861266,1022.1721184159939,26845.187253548946,8055.7411764705885,0.00012722617386639186,1155.4858247149014,9.211673190683522,0.05229717743192705,0.0002583398291893155,347.8236955552251,8.46595220957978,0.0701736955493762
50,Orginal1220,/content/drive/MyDrive/Major Project/Sample/Orginal/1220.jpg,0,83.451761557901,40.92730808466699,0.6996014769738763,0.0097472042969029,7.283887172392736,83.10805071248062,40.61913025742121,35.074635294236046,85.97428274119221,40.22052281415469,35.00315175133987,78.93015353904309,42.87391557101415,39.16807348802964,7.994094522080109,1240.7359784698194,26551.679726724004,8739.168627450981,0.0001263458532395884,954.5444371296888,9.230198188769933,0.06693419603757232,0.00034821912203772664,308.5380874514218,8.210575886305435,0.07774331505233761
51,Orginal1808,/content/drive/MyDrive/Major Project/Sample/Orginal/1808.jpg,0,78.59134829790396,41.5118899198865,0.6417411956597694,0.014912417789820331,7.302715129831754,80.78493915776508,42.21416820621107,35.59211411122972,80.72004077385377,41.80686364931221,35.29008443888595,73.63889655758246,40.95310469182963,36.79169747079534,7.982734266370355,1015.4108266051519,25580.12561980486,7160.313725490196,0.00011442454409563395,1031.118711376332,9.288782804833595,0.06360918172033275,0.0002884285748754306,295.60152052496426,8.359275790631315,0.07586723973039709
52,Orginal1885,/content/drive/MyDrive/Major Project/Sample/Orginal/1885.jpg,0,63.13682601032088,25.65773369060289,1.212570713494252,4.739253414029006,6.43618282485547,64.06774405912209,25.781211280964875,26.893716899631155,67.5152583405891,25.789326644728686,26.161006177579576,54.29259487353735,25.50969043432673,29.702580670232848,8.07787167220691,372.2521953094963,14958.667346267695,4016.9803921568623,0.000529702270274111,358.13623139161837,8.175822176263594,0.11375710339166328,0.00027391140224381595,315.3008982989646,8.417666950365396,0.07201088448407932
